295.354839	565.967742	298.806452	200.483871	305.322581	253.354839	245.387097
304.677419	608.677419	270.967742	217.193548	314.225806	228.354839	226.580645
331.548387	656.225806	249.806452	223.419355	345.645161	211.193548	206.258065
369.258065	705.612903	206.83871	249.032258	382.83871	165.419355	168.129032
375.16129	729.322581	189.516129	249.967742	392.612903	150.548387	153.870968
384.580645	752.16129	163.193548	256.225806	405.741935	135.354839	141.645161
373.548387	741.870968	156.612903	263.354839	405.774194	124.516129	127.064516
376.483871	726	129.258065	248.967742	387.612903	100.419355	105.741935
354.967742	697.032258	117.129032	245.451613	377.354839	89.225806	97.354839
348.806452	663.387097	104.290323	231.258065	355.322581	80.258065	91.129032
325.225806	639.548387	95.193548	216.870968	332.709677	68.903226	78.967742
286.580645	545.677419	81.903226	187.032258	283.193548	57.709677	65.193548
268.354839	493.16129	73.870968	179.16129	261.709677	52.774194	61.064516
239.225806	450.354839	70.483871	162.870968	242.290323	47.129032	53.709677
221.064516	411	62.516129	145.387097	217.709677	43.419355	50.096774
91.16129	152.83871	382.935484	42.806452	69	242.580645	302.806452
95.451613	171.483871	386	47.741935	73.903226	276.258065	281.096774
103.258065	185.354839	394.483871	52.580645	84.064516	311.354839	350.258065
109.032258	203.806452	483.548387	59.83871	89	332	390.096774
136.16129	227.741935	511.645161	71.258065	103.322581	359.677419	409.741935
147.032258	250.548387	524.129032	84.032258	114.677419	361.580645	417.354839
163.129032	280.967742	516.935484	93.129032	125.322581	362.903226	423.387097
178.645161	257.193548	494.677419	102.354839	136.870968	367.677419	417.677419
216.16129	293.129032	455.580645	128.387097	166.935484	347.612903	393.612903
238.129032	316.741935	433.677419	137.677419	187.645161	327.258065	365.290323
260.387097	342.290323	404.967742	152.548387	205.258065	314.064516	352.354839
275.354839	456.870968	368.322581	169.290323	215.354839	299.419355	334.903226
328.225806	527.419355	304.709677	198.709677	262.645161	252.387097	283
352.83871	568.354839	275.322581	214.903226	277.483871	226.322581	261.225806
384.064516	619.451613	250.16129	227.580645	300.064516	207.354839	237.16129
405	649.645161	225.225806	238.032258	312.580645	189.645161	216.290323
434.870968	703.258065	186.419355	252.451613	335.483871	148.387097	172.935484
436.741935	728.741935	173.967742	259.032258	340.032258	140	161.516129
447.774194	725.677419	155.612903	260.354839	337.967742	121.741935	148.677419
443.677419	708.741935	142.580645	258.064516	340.193548	112.935484	132.774194
419.967742	679.806452	120.903226	251.258065	320.225806	92.16129	110.870968
392.483871	650.290323	105.451613	232.935484	306.354839	77.967742	101.193548
376.806452	614.032258	100.064516	226.580645	290.322581	72.83871	88.774194
351.935484	574.16129	90.096774	212.16129	270	68.516129	84.903226
